timestamp, clocks.current.sm [MHz], temperature.gpu, power.draw [W], utilization.gpu [%]
2026/08/28 23:45:28.829, 210 MHz, 50, 6.55 W, 17 %
2026/08/28 23:45:29.837, 2055 MHz, 52, 46.70 W, 96 %
2026/08/28 23:45:30.841, 2085 MHz, 58, 45.02 W, 98 %
2026/08/28 23:45:31.843, 2085 MHz, 59, 44.94 W, 97 %
2026/08/28 23:45:32.845, 2220 MHz, 60, 47.80 W, 99 %
