timestamp, clocks.current.sm [MHz], temperature.gpu, power.draw [W], utilization.gpu [%]
2026/08/28 23:48:38.017, 210 MHz, 51, 3.23 W, 1 %
2026/08/28 23:48:39.072, 2370 MHz, 58, 49.82 W, 93 %
2026/08/28 23:48:40.094, 2160 MHz, 58, 44.15 W, 90 %
2026/08/28 23:48:41.110, 2070 MHz, 59, 44.44 W, 86 %
