timestamp, clocks.current.sm [MHz], temperature.gpu, power.draw [W], utilization.gpu [%]
2026/08/28 23:33:18.501, 210 MHz, 50, 6.37 W, 4 %
2026/08/28 23:33:19.534, 2220 MHz, 54, 46.67 W, 99 %
2026/08/28 23:33:20.567, 2175 MHz, 58, 47.93 W, 95 %
2026/08/28 23:33:21.600, 2220 MHz, 59, 50.85 W, 98 %
2026/08/28 23:33:22.631, 2490 MHz, 61, 50.81 W, 87 %
