timestamp, clocks.current.sm [MHz], temperature.gpu, power.draw [W], utilization.gpu [%]
2026/08/28 16:09:44.017, 210 MHz, 52, 2.53 W, 0 %
2026/08/28 16:09:45.024, 915 MHz, 52, 20.77 W, 98 %
2026/08/28 16:09:46.025, 1185 MHz, 55, 23.01 W, 97 %
2026/08/28 16:09:47.027, 1425 MHz, 56, 29.46 W, 100 %
2026/08/28 16:09:48.033, 1845 MHz, 58, 38.71 W, 97 %
