timestamp, clocks.current.sm [MHz], temperature.gpu, power.draw [W], utilization.gpu [%]
2026/08/28 16:34:49.937, 210 MHz, 47, 1.77 W, 0 %
2026/08/28 16:34:50.940, 960 MHz, 49, 20.44 W, 98 %
2026/08/28 16:34:51.943, 1230 MHz, 50, 26.11 W, 100 %
2026/08/28 16:34:52.945, 1485 MHz, 52, 28.84 W, 97 %
2026/08/28 16:34:53.947, 1725 MHz, 53, 36.75 W, 100 %
2026/08/28 16:34:54.954, 2220 MHz, 55, 48.74 W, 100 %
