timestamp, clocks.current.sm [MHz], temperature.gpu, power.draw [W], utilization.gpu [%]
2026/08/28 16:25:12.760, 780 MHz, 50, 2.27 W, 10 %
2026/08/28 16:25:13.768, 780 MHz, 51, 12.43 W, 68 %
2026/08/28 16:25:14.770, 1065 MHz, 53, 18.16 W, 99 %
2026/08/28 16:25:15.771, 1350 MHz, 54, 20.53 W, 99 %
2026/08/28 16:25:16.772, 1545 MHz, 55, 25.56 W, 97 %
2026/08/28 16:25:17.774, 1815 MHz, 57, 30.08 W, 100 %
2026/08/28 16:25:18.776, 2250 MHz, 60, 40.89 W, 98 %
