timestamp, clocks.current.sm [MHz], temperature.gpu, power.draw [W], utilization.gpu [%]
2026/08/28 23:36:27.800, 210 MHz, 52, 4.04 W, 6 %
2026/08/28 23:36:28.822, 2580 MHz, 52, 48.14 W, 69 %
2026/08/28 23:36:29.842, 1995 MHz, 60, 44.65 W, 93 %
2026/08/28 23:36:30.862, 2250 MHz, 60, 44.71 W, 87 %
2026/08/28 23:36:31.887, 2415 MHz, 61, 44.17 W, 54 %
